osmId,name,nameKn,place,lat,lon,source
node/11622003978,HBR Layout 3rd Block,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್ ೩ನೇ ಬ್ಲಾಕ್,quarter,13.0279415,77.6282197,osm-places-2026-09
node/11622003979,HBR Layout 4th Block,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್ ೪ನೇ ಬ್ಲಾಕ್,quarter,13.0340406,77.6309958,osm-places-2026-09
node/11646025951,Thayappana Doddi,ತಾಯಪ್ಪನ ದೊಡ್ಡಿ,village,12.7116968,77.4266946,osm-places-2026-09
node/11652617756,D'Costa Square,,neighbourhood,13.0040769,77.6236546,osm-places-2026-09
node/11652617757,Balaji Layout,ಬಾಲಾಜಿ ಲೇಔಟ್,neighbourhood,13.0014635,77.6236439,osm-places-2026-09
node/11652617758,Lazar Layout,ಲಾಜರ್ ಬಡಾವಣೆ,neighbourhood,13.0015994,77.6198459,osm-places-2026-09
node/11652617759,Chinnappa Garden,,neighbourhood,13.0049027,77.5986993,osm-places-2026-09
node/11652617760,Munireddypalya,,quarter,13.0070771,77.6004052,osm-places-2026-09
node/11652617761,SK Garden,,neighbourhood,13.0045682,77.6069927,osm-places-2026-09
node/11652617762,Marappa Garden,,neighbourhood,13.0067007,77.603538,osm-places-2026-09
node/11652617763,Anjanappa Garden,,neighbourhood,13.0082479,77.6001048,osm-places-2026-09
node/11652617764,Anchappa Garden,,neighbourhood,13.0100563,77.59606,osm-places-2026-09
node/11652617765,Upper Palace Orchard,,neighbourhood,13.0074952,77.5810289,osm-places-2026-09
node/11652617766,Rajajinagar 4M Block,ರಾಜಜಿನಗರ ೪ನೇ ಬ್ಲಾಕ್,neighbourhood,12.982097,77.5578707,osm-places-2026-09
node/11652675948,Dinnur,ದಿನ್ನೂರು,neighbourhood,13.0229555,77.6032161,osm-places-2026-09
node/11652753088,Jayanagar 3 East Block,,quarter,12.93157,77.5886035,osm-places-2026-09
node/11652753116,NR Colony,,neighbourhood,12.9388164,77.568326,osm-places-2026-09
node/11652753117,Jayanagar 1st Block,ಜಯನಗರ ೩ನೇ ಬ್ಲಾಕ್,quarter,12.9418488,77.5868976,osm-places-2026-09
node/11652753118,Jayanagar 2nd Block,ಜಯನಗರ ೩ನೇ ಬ್ಲಾಕ್,quarter,12.9399039,77.5826382,osm-places-2026-09
node/11652753120,Hosakerehalli Layout,,neighbourhood,12.934592,77.5423407,osm-places-2026-09
node/11689969342,Siddapura,ಸಿದ್ದಾಪುರ,neighbourhood,12.9464207,77.5920877,osm-places-2026-09
node/1170262388,Ramagondanahalli,ರಾಮಗೊಂಡನಹಳ್ಳಿ,quarter,12.9558969,77.7405826,osm-places-2026-09
node/11710396246,Chikkabellanduru,ಚಿಕ್ಕ ಬೆಳ್ಳಂದೂರು,quarter,12.912904,77.7161372,osm-places-2026-09
node/11726861076,MCHS Colony,,neighbourhood,12.9155733,77.6264629,osm-places-2026-09
node/11726921124,MCHS Colony,,neighbourhood,12.9138792,77.6391631,osm-places-2026-09
node/11738125027,OMBR Layout,,neighbourhood,13.0082113,77.652778,osm-places-2026-09
node/11745792240,Kirloskar Colony,,neighbourhood,12.9993557,77.5396827,osm-places-2026-09
node/11745822081,Gongadipura,,neighbourhood,12.9765061,77.4575815,osm-places-2026-09
node/11745822098,Chikka Kodigehalli,,neighbourhood,12.9721824,77.4650139,osm-places-2026-09
node/11758553976,Madeena Nagar,,neighbourhood,12.9067393,77.6099861,osm-places-2026-09
node/11773086779,Dwaraka Nagar,,neighbourhood,13.1208483,77.6186871,osm-places-2026-09
node/11773440438,Bangarappa Nagar,ಬಂಗಾರಪ್ಪ ನಗರ,neighbourhood,12.9250188,77.5276422,osm-places-2026-09
node/11773801243,RHB Colony,,neighbourhood,12.9938608,77.6969701,osm-places-2026-09
node/11774065733,Fatima Layout,,neighbourhood,13.0487624,77.6267123,osm-places-2026-09
node/11777696136,Ilyas Nagar,,neighbourhood,12.9070386,77.569309,osm-places-2026-09
node/11778631761,Pillaganahlli,,neighbourhood,12.8472785,77.581898,osm-places-2026-09
node/11801508329,JHBCS Layout,,neighbourhood,12.9122113,77.564076,osm-places-2026-09
node/11801880275,Kumaraswamy Layout 1st Stage,,neighbourhood,12.9078373,77.5637984,osm-places-2026-09
node/11801880276,Kumaraswamy Layout 2nd Stage,,neighbourhood,12.9059,77.5580746,osm-places-2026-09
node/11801911781,Vikram Nagar,,neighbourhood,12.8994971,77.5613308,osm-places-2026-09
node/11801911782,Chandra Nagar,,neighbourhood,12.9008645,77.5631064,osm-places-2026-09
node/11801945155,Bendre Nagar,,neighbourhood,12.910206,77.5639218,osm-places-2026-09
node/11801945156,Minaz Nagara,,neighbourhood,12.9119432,77.5617023,osm-places-2026-09
node/11808848173,Kempanahalli,,neighbourhood,13.1113607,77.5569963,osm-places-2026-09
node/11808848174,Vaderahalli,,neighbourhood,13.0949471,77.5383791,osm-places-2026-09
node/11808848182,Guni Agrahara,,neighbourhood,13.0980951,77.525062,osm-places-2026-09
node/11808848195,Kalathammanahalli,,neighbourhood,13.1042369,77.5165942,osm-places-2026-09
node/11812207736,Shamanna Reddy Layout,,neighbourhood,12.9705428,77.6932286,osm-places-2026-09
node/11817854571,Yashoda Nagar,,neighbourhood,13.0782791,77.5921065,osm-places-2026-09
node/11821173928,Kogilu,,quarter,13.103973,77.6167721,osm-places-2026-09
node/11837312647,MLA Layout,,neighbourhood,13.0179119,77.5906795,osm-places-2026-09
node/11871561131,Army Welfhare Housing,,neighbourhood,13.1542402,77.6400268,osm-places-2026-09
node/11878402414,Doddagollahalli,,hamlet,13.2949669,77.6186871,osm-places-2026-09
node/11880571706,Subramanya Nagar 2nd Stage,,neighbourhood,13.0071764,77.5559556,osm-places-2026-09
node/11880637076,Prakruthi Nagar,,neighbourhood,13.0978966,77.6157367,osm-places-2026-09
node/11881214606,Gollahalli,,hamlet,13.151362,77.7249402,osm-places-2026-09
node/11909184803,Chikka Dasarahalli,,hamlet,12.8902939,77.783997,osm-places-2026-09
node/11909184804,Ittangur,,hamlet,12.88154,77.7892434,osm-places-2026-09
node/1192792025,Bommasandra,ಬೊಮ್ಮಸಂದ್ರ,suburb,12.8162443,77.6916113,osm-places-2026-09
node/11932360084,Kaveri Layout,,neighbourhood,13.0960152,77.5599278,osm-places-2026-09
node/11934393115,Madappanahalli,,hamlet,13.1546895,77.5400233,osm-places-2026-09
node/11934393116,Linganahalli,,hamlet,13.1556611,77.5232005,osm-places-2026-09
node/11934393143,Mylappanahalli,,hamlet,13.1373359,77.535249,osm-places-2026-09
node/11936590925,Harohalli,,hamlet,13.1305028,77.5804603,osm-places-2026-09
node/11936729035,Gollahalli,ಗೊಲ್ಲಹಳ್ಳಿ,hamlet,12.8758817,77.8744653,osm-places-2026-09
node/11939488116,A Ranganathapura,,village,13.3263486,77.7965493,osm-places-2026-09
node/11969539839,Pramodha Layout,,neighbourhood,12.9361971,77.5278756,osm-places-2026-09
node/11987328050,Kenchenahalli,,neighbourhood,12.9267912,77.5132978,osm-places-2026-09
node/11987347815,Ideal Homes Layout,,neighbourhood,12.9326889,77.5142956,osm-places-2026-09
node/12025549876,Rabbanahalli Village,,village,13.3219196,77.6335734,osm-places-2026-09
node/12031544035,Chikkabommasandra,ಚಿಕ್ಕಬೊಮ್ಮಸಂದ್ರ,neighbourhood,13.0916685,77.5803933,osm-places-2026-09
node/12032654131,Doctors Layout,,neighbourhood,13.0053365,77.6581854,osm-places-2026-09
node/12040963494,Sir M. Visvesvaraya Layout,,neighbourhood,12.8819431,77.6728073,osm-places-2026-09
node/12043568634,Marasandra,,village,13.223632,77.5496042,osm-places-2026-09
node/12043756140,Kadathanamale,,village,13.2096988,77.5459134,osm-places-2026-09
node/12047214010,TC Palya,,suburb,13.0226152,77.7057327,osm-places-2026-09
node/12049114064,Karthik Nagar,,quarter,12.9693761,77.6996751,osm-places-2026-09
node/12061099245,Royal Residency Layout,,neighbourhood,12.8811713,77.6119816,osm-places-2026-09
node/12072115028,Thimmanayakananalli,ತಿಮ್ಮನಾಯಕನಹಳ್ಳಿ,hamlet,12.7033475,77.3243308,osm-places-2026-09
node/12072115029,Dasarahalli,ದಾಸರಹಳ್ಳಿ,hamlet,12.6971985,77.3207044,osm-places-2026-09
node/12072115030,Dasegaudanadoddi,ದಾಸೇಗೌಡನದೊಡ್ಡಿ,hamlet,12.7112232,77.3253822,osm-places-2026-09
node/12072115031,Tumbenahalli,ತುಂಬೇನಹಳ್ಳಿ,village,12.7151165,77.3461103,osm-places-2026-09
node/12072185386,Vadderaadoddi,,hamlet,12.7475582,77.3248672,osm-places-2026-09
node/12072185387,Basavanapura,ಬಸವನಪುರ,hamlet,12.7419178,77.3191166,osm-places-2026-09
node/12073167139,Tunga Nagar,,neighbourhood,12.9918039,77.4850273,osm-places-2026-09
node/12095364735,SHBCS Layout,,neighbourhood,12.928663,77.639603,osm-places-2026-09
node/12104424609,JK Pura,,neighbourhood,12.9513932,77.6007103,osm-places-2026-09
node/12107512071,Achaiah Chetty Layout,,neighbourhood,13.0134746,77.5830111,osm-places-2026-09
node/12107537237,MLA Layout,,neighbourhood,13.0418249,77.5638494,osm-places-2026-09
node/12107621914,Rajajinagara 1st N Block,,neighbourhood,13.0051771,77.5523052,osm-places-2026-09
node/12115115077,Kempapure,,hamlet,13.0961521,77.4998062,osm-places-2026-09
node/12120352167,Srikantan Layout,,neighbourhood,12.9880639,77.5820053,osm-places-2026-09
node/12123440858,Electronic City,ಇಲೆಕ್ಟ್ರಾನಿಕ್ ಸಿಟಿ,town,12.8436448,77.6686835,osm-places-2026-09
node/12150911601,Gorkamantapalya,,neighbourhood,12.9763286,77.6645583,osm-places-2026-09
node/12150911602,Nagavarapalaya,,neighbourhood,12.9898882,77.6640138,osm-places-2026-09
node/12150911631,Byrasandra,ಬೈರಸಂದ್ರ,neighbourhood,12.9822173,77.6657841,osm-places-2026-09
node/12161093396,Kankanpalya,ಕಂಕನಪಾಳ್ಯ,neighbourhood,12.9421193,77.5839833,osm-places-2026-09
node/12161142137,Chinnayanapalya,ಚಿನ್ನಯ್ಯನಪಾಳ್ಯ,neighbourhood,12.9479159,77.6009079,osm-places-2026-09
node/12161142138,Pudupadacheri,,neighbourhood,12.9597921,77.6004437,osm-places-2026-09
node/12174147910,D'Souza Nagar,,neighbourhood,12.9321399,77.5326392,osm-places-2026-09
node/12210283198,Abbaiah Reddy Layout,,neighbourhood,12.9792262,77.680936,osm-places-2026-09
node/12215405971,Krishnappa Garden,,neighbourhood,12.9774564,77.6593253,osm-places-2026-09
node/12248633336,Perandapalli,,village,12.7123726,77.889381,osm-places-2026-09
node/12252173604,Geleyara Balaga Layout,,neighbourhood,13.0712823,77.5061497,osm-places-2026-09
node/12257828361,Soundarya Layout,,neighbourhood,13.066906,77.4967968,osm-places-2026-09
node/12273251696,Muniswamappa Layout,,neighbourhood,13.0441126,77.4903689,osm-places-2026-09
node/12288219219,Defence Layout,,neighbourhood,13.0598706,77.5851779,osm-places-2026-09
node/12298364843,LRDE Layout,,neighbourhood,12.9691435,77.7000388,osm-places-2026-09
node/12300691416,Alfa Gardens,,neighbourhood,13.0065256,77.7205333,osm-places-2026-09
node/12303226246,Mavallipura,,village,13.1277392,77.5292462,osm-places-2026-09
node/1232740569,Eshwara Layout,ಈಶ್ವರ ಬಡಾವಣೆ,neighbourhood,12.9743818,77.6337669,osm-places-2026-09
node/1232740599,LBS Nagar,ಎಲ್ ಬಿ ಎಸ್ ನಗರ,neighbourhood,12.9764755,77.6322716,osm-places-2026-09
node/1232839896,Dollars Colony,ಡಾಲರ್ಸ್ ಕಾಲೋನಿ,neighbourhood,13.0413668,77.5678155,osm-places-2026-09
node/1232882583,Nagashettyhalli,ನಾಗಶೆಟ್ಟಿಹಳ್ಳಿ,quarter,13.046814,77.5736828,osm-places-2026-09
node/1232919267,Bhoopasandra,ಭೂಪಸಂದ್ರ,quarter,13.0420008,77.5782619,osm-places-2026-09
node/12343238242,MSR Layout,,neighbourhood,12.9519005,77.701236,osm-places-2026-09
node/12366318056,Nelagedaranahalli,,neighbourhood,13.0308565,77.5047107,osm-places-2026-09
node/12367522144,Hanuman Nagar,,neighbourhood,12.9700949,77.6561147,osm-places-2026-09
node/12381740168,Kalasthipuram,,village,12.7853736,77.8574788,osm-places-2026-09
node/12432287594,Junnasandra,ಜುನ್ನಾಸಂದ್ರ,neighbourhood,12.9064203,77.6835161,osm-places-2026-09
node/12432287595,Halanayakanahalli,,neighbourhood,12.9007312,77.6876065,osm-places-2026-09
node/12441154157,Thimanahalli,,neighbourhood,12.9768749,77.5369629,osm-places-2026-09
node/12441386569,Arkavathy Layout 17th Block,,neighbourhood,13.0560811,77.6411292,osm-places-2026-09
node/12441386574,Arkavathy Layout 5th Block,,neighbourhood,13.0634049,77.6405632,osm-places-2026-09
node/12441715408,Arkavathy Layout 11th Block,,neighbourhood,13.0596973,77.6260981,osm-places-2026-09
node/12450827690,NeoTown,,neighbourhood,12.8221373,77.6605511,osm-places-2026-09
node/12456008471,Ferrar Nagar,,neighbourhood,13.1164358,77.5642942,osm-places-2026-09
node/12458448933,GarvebhaviPalya,,neighbourhood,12.8950661,77.6345825,osm-places-2026-09
node/12459196485,Papaiah Layout,,neighbourhood,13.0271602,77.6548058,osm-places-2026-09
node/12464856195,Yarappana Bande,,neighbourhood,13.0945448,77.6834679,osm-places-2026-09
node/12468364695,Hennur,ಹೆಣ್ಣೂರು,suburb,13.037077,77.6413572,osm-places-2026-09
node/12508633929,Ganigarapalya,,neighbourhood,12.8731989,77.5317085,osm-places-2026-09
node/12511444266,Jai Bheema Nagar,,neighbourhood,12.9194294,77.6169759,osm-places-2026-09
node/12511863424,Vasanthapura,,neighbourhood,12.8982552,77.5498322,osm-places-2026-09
node/12532200073,Geetha Colony,,neighbourhood,12.9297257,77.5854935,osm-places-2026-09
node/12547095010,Telecom Layout 10th Block,,neighbourhood,13.0411786,77.6297222,osm-places-2026-09
node/12550749897,Bhovi Palya,,hamlet,13.2093776,77.6073253,osm-places-2026-09
node/12555503611,Chambenahalli,,hamlet,12.8805098,77.7627915,osm-places-2026-09
node/12555764495,Chikka Kammanahalli,ಚಿಕ್ಕ ಕಾಮನಗಳ್ಳಿ,neighbourhood,12.8487154,77.5998983,osm-places-2026-09
node/12555786507,IDBI Layout,,neighbourhood,12.861657,77.5861144,osm-places-2026-09
node/12555786567,Kalena Agrahara,,neighbourhood,12.8658068,77.5911918,osm-places-2026-09
node/12555786568,Dodda Kammanahalli,ದೊಡ್ಡ ಕಾಮನಗಳ್ಳಿ,neighbourhood,12.8583256,77.5992545,osm-places-2026-09
node/12617700138,Karlapura,,hamlet,13.198794,77.4884283,osm-places-2026-09
node/12617700252,Bandaiahana Palya,,hamlet,13.1763197,77.4531519,osm-places-2026-09
node/12629973368,BHCS Layout,,neighbourhood,12.9013482,77.5283825,osm-places-2026-09
node/12630280575,KFSC Layout,,neighbourhood,13.0123352,77.6331469,osm-places-2026-09
node/12643846128,CQAL Layout,,neighbourhood,13.107164,77.5682911,osm-places-2026-09
node/12656262841,B Channasandra,,neighbourhood,13.0099152,77.6602721,osm-places-2026-09
node/12657922332,Chikka Banasawadi,,neighbourhood,13.0071136,77.6470247,osm-places-2026-09
node/12657922333,Subbayanapalya,,neighbourhood,13.0081041,77.641848,osm-places-2026-09
node/12657922334,Saitpalya,,neighbourhood,13.0115982,77.629416,osm-places-2026-09
node/12657922335,Kariyannanapalya,,neighbourhood,13.0141331,77.6286113,osm-places-2026-09
node/12672580967,Janatha Colony,,neighbourhood,12.8694807,77.6960796,osm-places-2026-09
node/12675443759,Subbarayappana Palya,,neighbourhood,12.8791658,77.4200749,osm-places-2026-09
node/12704524925,Kasturi Nagar 2nd Stage,,neighbourhood,13.0014412,77.6618586,osm-places-2026-09
node/12712362612,Jai Jawan Nagar,,neighbourhood,13.0071751,77.642654,osm-places-2026-09
node/12765434578,RMS Colony,,neighbourhood,13.0395646,77.5767307,osm-places-2026-09
node/12770513049,Gurudarshan Layout,,neighbourhood,13.0719654,77.5610766,osm-places-2026-09
node/12772730586,Chamundeshwari Layout,ಚಾಮುಂಡೇಶ್ವರಿ ಲೇಔಟ್,neighbourhood,13.0667714,77.5555723,osm-places-2026-09
node/1278162245,Venkatpura,ವೆಂಕಟಪುರ,neighbourhood,12.9225582,77.6344738,osm-places-2026-09
node/1278162259,ST Bed Layout,ಎಸ್‌ಟಿ ಬೆಡ್ ಲೇಔಟ್,neighbourhood,12.9347699,77.6324307,osm-places-2026-09
node/12794021936,Vaishnavi Layout,,neighbourhood,13.0768415,77.5529965,osm-places-2026-09
node/12797123072,AMS Layout,,neighbourhood,13.0877316,77.5585759,osm-places-2026-09
node/12797203925,Paakegowdanapalya,,neighbourhood,13.1145032,77.5105485,osm-places-2026-09
node/12797203931,Chikka Byalakere,,hamlet,13.1196676,77.5214088,osm-places-2026-09
node/12805665230,Narasipura Layout,,neighbourhood,13.0822398,77.5604872,osm-places-2026-09
node/12805665231,HMT Layout,ಎಚ್ಎಂಟಿ ಲೇಔಟ್,neighbourhood,13.0847453,77.5625432,osm-places-2026-09
node/12805665474,HMT Colony,,neighbourhood,13.0837969,77.5575408,osm-places-2026-09
node/12806337002,Nagasandra,,suburb,13.0409678,77.5004286,osm-places-2026-09
node/12816045429,Banashankari,,suburb,12.9278196,77.556621,osm-places-2026-09
node/12817175844,Nadaprabhu Kempegowda Layout,,suburb,12.9189209,77.4518795,osm-places-2026-09
node/12820381008,Byraveshwara Nagara,,neighbourhood,13.0373801,77.491124,osm-places-2026-09
node/12820381011,Venugopala Nagara,,neighbourhood,13.0397318,77.4939859,osm-places-2026-09
node/12827725975,Chinnanna Layout,,neighbourhood,13.0256105,77.6110603,osm-places-2026-09
node/12833132934,Cholanayakanahalli,,neighbourhood,13.0364498,77.5975272,osm-places-2026-09
node/12833133744,RBI Colony,,neighbourhood,13.0287777,77.5885498,osm-places-2026-09
node/12836271367,Krishnappa Block,,neighbourhood,13.0201254,77.5900049,osm-places-2026-09
node/12850046729,Dollar Scheme Colony,,neighbourhood,12.9181537,77.6195361,osm-places-2026-09
node/12850079672,Sri Sai Layout,,neighbourhood,13.0395959,77.64454,osm-places-2026-09
node/1285911548,Nagarabhavi,ನಾಗರಭಾವಿ,suburb,12.9664182,77.5130777,osm-places-2026-09
node/1285970570,NGEF Layout,ಎನ್‌ಜಿಇಎಫ್ ಲೇಔಟ್,neighbourhood,12.9592694,77.5093895,osm-places-2026-09
node/12875676574,Balaji Layout,,neighbourhood,12.9263886,77.6068291,osm-places-2026-09
node/12887221981,Chamundi Nagara,,neighbourhood,13.0341222,77.5993048,osm-places-2026-09
node/12887357405,7th Block,,quarter,12.9203863,77.4446976,osm-places-2026-09
node/12887368987,Hunasemaradapalya,,neighbourhood,12.9155759,77.4444991,osm-places-2026-09
node/12901667664,Rahat Bagh,,neighbourhood,12.9914863,77.6613684,osm-places-2026-09
node/12944083413,Nehru Nagar,,neighbourhood,12.9869634,77.5755584,osm-places-2026-09
node/12948806709,Jogi Colony,,neighbourhood,12.9309178,77.6128131,osm-places-2026-09
node/12951136086,Sector 5,ಸೆಕ್ಟರ್ ೫,quarter,13.1104725,77.5215268,osm-places-2026-09
node/12951405529,Sector 9,ಸೆಕ್ಟರ್ ೯,quarter,13.1015488,77.5126863,osm-places-2026-09
node/12951405530,Sector 8,ಸೆಕ್ಟರ್ ೮,quarter,13.0932517,77.5084591,osm-places-2026-09
node/12951405531,Sector 7,ಸೆಕ್ಟರ್ ೭,quarter,13.0892598,77.5247669,osm-places-2026-09
node/12951405532,Sector 6,ಸೆಕ್ಟರ್ ೬,quarter,13.0997723,77.5301099,osm-places-2026-09
node/12951405533,Sector 4,ಸೆಕ್ಟರ್ ೪,quarter,13.1065018,77.534616,osm-places-2026-09
node/12951405534,Sector 3,ಸೆಕ್ಟರ್ ೩,quarter,13.1007755,77.5514388,osm-places-2026-09
node/12951405535,Sector 2,ಸೆಕ್ಟರ್ ೨,quarter,13.1096888,77.5543946,osm-places-2026-09
node/12951405536,Sector 1,ಸೆಕ್ಟರ್ ೧,quarter,13.1235755,77.5589168,osm-places-2026-09
node/12977362841,Viniyaka Layout,,neighbourhood,13.1337747,77.4709879,osm-places-2026-09
node/12981491766,Channama Layout,,neighbourhood,12.9791406,77.7126762,osm-places-2026-09
node/12994644712,Sarovara Layout,,neighbourhood,13.0531468,77.5815573,osm-places-2026-09
node/13008635705,Bestcounty2,,neighbourhood,13.0929046,77.5442803,osm-places-2026-09
node/13033330827,MCHS Layout,,neighbourhood,13.0734404,77.6053029,osm-places-2026-09
node/13037016627,Ramaswami Layout,,neighbourhood,12.9373974,77.7499679,osm-places-2026-09
node/13068033897,Maruthi Layout,ಮಾರುತಿ ಬಡಾವಣೆ,neighbourhood,12.9204015,77.6067432,osm-places-2026-09
node/13070773912,KPC Layout,,neighbourhood,12.9041861,77.6778517,osm-places-2026-09
node/13087212628,Dodda Cheemanahalli,,village,13.2462012,77.6211655,osm-places-2026-09
node/13099742332,Muneshwara Layout,ಮುನೇಶ್ವರ ಬಡಾವಣೆ,neighbourhood,13.0181811,77.67165,osm-places-2026-09
